	text	label	update
4654	▁ い や あ ん 可 愛 す ぎ て ゆ ま ちゃ ん 惚 れた ら しい	0	True
4655	▁は ー も ー き ー つ ー い ー ね ー む ー い ▁ 学校 つ ま ら ん い や や ー ー ー ー ! ▁ でも 、 が ん ば ら ん とな !	1	True
4656	▁ @ U v er 0 11 5 ▁ あた し 京 セ ラ 全 部 落 選	1	True
4657	▁ 書 いて く れて 嬉 し す ぎ ✩ ° 。 ⋆ ⸜ ( * ▁ ॑꒳ ▁ ॑ * ▁) ⸝ ▁ うち も 火 曜 日まで ま て ん ▁ 頑 張 って き ます	0	True
4658	▁ あ 〜 も 〜 、 何 か 無 償 に ム シャ ク シャ する ! !	2	True
4659	▁ @ r an r an r ur u ro ▁それ ( 笑 ) メイ ク で 隠 して る んだ ろう け ど 、 隠 し 切 れて ない し ね	1	True
4660	▁ い つ も つ けて る 髪 留 め 忘 れて 気 持ち 下 が る .. .	1	True
4661	▁ @ c ol oc ol oc ol og n e ▁ お 帰 り で す ! お 仕 事 お 疲 れ 様 ! ころ ん た ん と まった り して く だ さ い ね !	0	True
4662	▁ 俺 は 夜 勤 明 け だ から	1	True
4663	▁ い い ね ! して ない け ど 、 め っ っ ちゃ す き 可 愛 い も っ と 早 く 気 づ いて れば と 後 悔	1	True
4664	▁全 然 い い よ	4	True
4665	▁ 台 風 の せ いで 頭 痛 が 酷 い	1	True
4666	▁ な ん にも した く ない で す よ ね ( 笑 ) ▁ お 仕 事 頑 張 って く だ さ い	4	True
4667	▁ 男 で 、 美 顔 器 な ん か 皆 、 使 う て ん の ? ? ▁ 洗 顔 も せん け ど 、 肌 は 綺 麗 け ど .. .	3	True
4668	▁ 凄 い ▁ 美 味 そう ～	0	True
4669	▁ ほ ら も ー ! ! ▁ 御 披 露 目 イベ 無 く した から ! ! !	2	True
4670	▁ 気 の せ い か ?	3	True
4671	▁ 最 近 週 末 明 け に 電車 に 乗 って ると 決 まった ように 社長 から L I N E くる け ど 、 ど こ か で 見 て た り する の ? ▁本 当 に 怖 い んだ け ど 。 ▁そ んな 私 は 絶 賛 辞 めた い 病 ▁ み んな 仕 事 や めた いた き ど んな 活 力 で 頑 張 って る んだ ? ▁ う ぉ ー .. .. 行 きた く ない 。	3	True
4672	▁ わ ー お 、 久 々の 遅 刻 ▁ あり え ん って 10 分 後に チ ア と か	1	True
4673	▁ 始 まった	4	True
4674	▁ @ p ar ur u _ _ s a i k o ▁ ブ ロック して や る	2	True
4675	▁ 遅 延 で ホーム 人 や ば い	3	True
4676	▁全 部 じ ゃ ない や ん	2	True
4677	▁も う すぐ っ	0	True
4678	▁ ツ ート ップ 体 操 見 た ー ー い	0	True
4679	▁ @ h _ s ak i 0 5 11 ▁ 寝 て 消 えた ら い いの に ね ! ( > _ < )	1	True
4680	▁全 部の 課 題 終 わ ら なかった	1	True
4681	▁ あり が とう ご ざ い ます ▁ 今 は 、 便 利 な ものが あって ▁ 我 が 家 は それ に い れて ク ロー ゼ ット 棚 に置 いて ある だけで 管理 な ん て して ない んで す よ ー 笑 ▁ 私 も 最初 そう 思 っていた け ど 意 外 と 楽 で す	0	True
4682	▁ 基礎 体 温 ち ょ っ と 下 が った から た ぶ ん 月 もの くる な .. .	3	True
4683	▁ 結 構 な 額 だった の ね ( ▁ ̄ □ ▁ ̄ ; ) ! ! ▁ “ @ j k s k y ok o : ▁ アルバム 50 枚 購入 で ザ ッ と 合 計 15 万円 以上 で す よ ネ ”	3	True
4684	▁ ち ー く ん の 弁 当 作 り よ る 最 中に 地 震 き て ま じ や ば かった しか も 1 番 嫌 い な の地 震 じ ゃ け 、 体が 拒 絶 し す ぎ て 全 身 筋 肉 痛 み たい になって た もう 治 った け ど ね ( ; ▁ ꒪ ᅀ ꒪ )	3	True
4685	▁ @ b e ar _ 12 40 9 ▁ ご め ん ね よ った 〜 ▁ ほ ん ま な ( 笑 ) ▁一 緒 や な 〜 ♩ ♩	0	True
4687	▁ @ sh im u ra 0 5 ▁ う る さ い 、 早 よ 寝 て	2	True
4688	▁ あ .. .. .. 猫 の 恩 返 し 見 れ な さ そう な 気 しかし ない .. .. ..	3	True
4689	▁ ち ー ぼ ▁ ☞ @ y us k e _ ch i ▁ ち ー ぼ は な 、 ち っ さ く て ほ ん ま 可 愛 い ( ▁ ́ ・ 3 ・ ` ) ♡ は じめ 会 った とき わ から ん く って ご め ん ね ち ー ぼ い つ も 笑 って る イメージ や ね ん け ど ( 笑 ) 次の ライブ で 会 っても 絶 対 声 かけて や ? 走 って いく から ( ▁ ̄ ー ▁ ̄ ) ち ー ぼ だ い す きっ !	0	True
4690	▁ @ Y ak y u _ L ion s ▁ 又 吉 投手 、 東 明 投手 、 豊 田 投手 お め で とう 。 ( ^ ^ )	0	True
4691	▁ ゴ クリ .. .	3	True
4692	▁また 、 ジ ソ の F C 入 ろう かな	4	True
4693	▁ @ j un _ 6 6 6 _ j un ▁ き び しい	3	True
4694	▁ イギリスの アク セント は 練 習 した こと ある って 前に 言 って た け ど 、 オーストラリア の アク セント も 練 習 した ん か ▁ 素 敵 す ぎ る 。	0	True
4695	▁ @ 33 27 t ok i ▁ 千葉 県 で 3 い か ない く ら いだ から 、 しゃ ~ ない よ っ	4	True
4696	▁ あり が とう 朝 まで 寝 れ ず で 泣 き そう で したが 、 す ご い こと 発見 AW マ スク して 寝 たら 咳 が 止 ま って 4 時間 寝 れた この マ スク 本 気 で す ご い 普通 した ら 苦 しく て 寝 れない のに 本 気 で す ご ぉ い 教 えて く れた か ず え ちゃ ん に 感 謝 @ 大 丈 夫 で す か ? 寝 だ め した ら 治 り ます よ きっ と	0	True
4698	▁ 早 く 会 いた い な 〜 。 レ ポ と か み て たら 会 いた い 度 が 増 す この 一 ヶ 月 三 代目 離 れ し す ぎ て 。 二 月 が 毎 週 のように 会 って た から な ん か 不 思 議 な 感 じ ( ▁ ́ - ω - ` * ) あ ー 、 終 わって ほ しく ない ー 。 寂 しい 寂 しい ( ▁ ᐪ ᐤ ᐪ ▁) ←	1	True
4699	▁ @ n an a 7 7 7 _ n an an a ▁と り あ え ず 、 替 玉 は 違 かった んだ 、 ア イツ は お 門 だった んだ それ だけ な んだ よ ? ほ ん と に	1	True
4700	▁ ぶ っ ちゃ け 今 回の L IV E ほ ん っ っ っ と に 行 きた かった .. .	1	True
4701	▁ お は よう ご ざ い ます ▁ 洗 剤 君 ☀ ︎ 今 日 も よ ろ しく で す	0	True
4702	▁ ゲ ロ 楽 しい ▁ 洋 服 と か バ ッグ と かな ん も 相 談 して ない のに トップ ス 色 違い スカ ート 同じ ブランド バ ッグ 色 違い 靴 も 黒 と か 同じ もの あり す ぎ p ic . t w it ter . c om / n l Z R 0 R P c L s	0	True
4703	▁ここ ん と こ ▁ ず っ と 泣 きっ ぱ なし ▁ サン バ で 泣 いて ▁ 女子 会 で 泣 いて ▁ 毎 日 、 泣 か されて る ▁ あ ー ぁ 和 子 さ ぁ ー ー ー ん ▁ # 半 分 青 い	1	True
4704	▁ モ ヤ モ ヤ して 熟 睡 出来 なかった ▁ 悩 ん でも .. . 起こ って しまった 事 は 取り 返 し つか ない 。	1	True
4705	▁ @ h ay ac h an 0 6 11 ▁ あ っ つ ぁ ん が ど ー も ー って 言 って る よ	4	True
4706	▁ @ Y ak y u _ L ion s ▁ お か わり 君 頑 張 って 下 さ い ! ( ^ ^ )	0	True
4707	▁ @ JI N A _ 0 22 8 ▁ お は よう ご ざ い ます ▁特に た こ 焼 き は 外 せ ま せん	0	True
4708	▁ お は よ ー う ▁ 今 日 学校 行 け ば 明 日 は シ ネ ライ ! ! ! ▁ お 腹 痛 い け ど 頑 張 る る かな め き ゅ ん ぐ う か わ ( ▁- ᷄◞ ω ◟ - ᷅ ▁) ▁p ic . t w it ter . c om / w ad 7 K j l YW F	0	True
4709	▁ え っ っ す ご い ! ! ! 尊 敬 して ます !	3	True
4710	▁( o ・ ω ・ o ) ? ホ エ ? ▁ Q T ▁ @ t y fc e a 5 p : ▁この 野 郎	2	True
4711	▁ @ k a or i _ 44 10 15 ▁ か おり さん お は よう ご ざ い ます 。 ▁ 雨 ふ り だ しま した ね ! ▁ 残 念 で す 。 もう 少 し 待 って ほ し かった ▁ か おり さん も 気 をつ けて く だ さ い ね ! ▁ 頑 張 り ま しょう 。 ▁ こ ち ら こ そ よ ろ しく ね 。 ▁ あり が とう ご ざ い ます 。	1	True
4712	▁ ビ ック リ して お きた ー ▁ み んな 大 丈 夫 だった かな ?	3	True
4713	▁ @ S 0 XV E ▁そ ら 腹 立 つ な 、 、 、 しか も 性 格 ク ソ な や つ と か 余 計 腹 立 つ は	2	True
4714	▁ 通 知 全 部 見られる って 考 える と ほ ん と や だ	2	True
4715	▁ 最 近 ほ ん ま に 顔 面 や つ れ す ぎ て ▁ や ば い んだ け ど 。 ど ー した ら 治 る か ▁ 教 えて く だ さ い 切 実 。 。 。	1	True
4716	▁ “ @ _ _ n e k o _ _ n y an : ▁ ぅ た の プ リン セス さま の 人が ぅ ち の カラ コン つ けて る ▁ ま ぢ ゃ め ほ し ぃ ゎ ▁h t t ps : / / t w it ter . c om / _ _ n e k o _ _ n y an / st at us / 37 3 30 9 6 00 9 3 14 0 17 28 / ph ot o / 1 p ic . t w it ter . c om / L b I n c re R 6 x ▁ ” ▁ う た プリ クラ スタ さん 。 ▁ ブ ロック の 用 意 を .. . ( ▁ ՞ ਊ ▁ ՞ ) ▁ ご め ん 。 ま ぢ む かつ いて きた 。	2	True
4717	▁ @ m is at o 1 10 5 33 10 ▁ 気 の せ い か ( ▁ ̄ ▽ ▁ ̄ ) なら 良 い ・ ・ ・ ▁ や っ ぱ り 良 く ない 笑	0	True
4718	▁ @ ap p ar er am en ▁ 泣 く な ! ▁ 笑 い 飛 ば せ ! ▁と び き りの 笑 顔 を見 せる んだ ! ▁ L ov e & H op e .. .. .. P e ac e	0	True
4719	▁ @ as am i y as a i ▁ う ん 、 今 日 急 に 降 って きた よ あり が と あ れ 、 あ さ み の 成 人 式 は 来 年 ?	4	True
4720	▁それ メンバー に 教 えて も ら える の 、 み な た まだ から で し よ ? w w w ▁ ロ ミ オ さん ク ソ な 事務所 に 買 収 され ちゃ った から 、 ふ っ かけ られた ら ど こ まで 乗 っ ちゃ う もの や ら .. . ▁ 社 長の ポ エ ム や ば い ^ ^ ▁ 文 句 言 う 層 は 、 お 金 には ならない も ん ね ^ ^	3	True
4721	▁マ ザー 牧 場 可 愛 い そう ▁ 八 景 島 で よ かった ! w ▁と か 、 うち らの 学 年から した ら ど っ ち も い い 方 だ わ w	0	True
4722	▁ @ b p es _ y n ▁ な んな ん 。 嫌 な 奴	2	True
4723	▁ や ー ー ー ー 犬 可 愛 いは あ ー ー ー ー 可 愛 い い	0	True
4724	▁ お は よう ご ざ い ます ▁ 雨 降 った り 止 んだ り 悪 天 候 写 メ が 女 の子 ぽ く ない 髪 切 って から 魅 力 0 ▁前 世 男 だった ん かな p ic . t w it ter . c om / q T R M e 6 M B m L	1	True
4725	▁ 寒 バイ ク の 温 度 計 を 観 たら 16 ° C .. . だ んだ ん 寒 く なる ね .. .	3	True
4726	▁ 久 し ぶ りに スー ツ 着 て 絶 望 した	1	True
4727	▁ お い 前 川 それ は 買 春 や ろ	2	True
4728	▁ 台 風 や から こ んな に 風 吹 いて る のか ▁ 明 日 暴 風 警 報 出 ます よ ー に 。	3	True
4729	▁ 昨 日 眠 す ぎ て ▁ 家の こと な ん も や って ない 。 笑 ▁ 早 く 寝 たら ▁ 久 々に こ んな 時間 に ▁ 起 き れた から 航 の ご 飯 つ く って ▁ 待 って よ	0	True
4730	▁ 寝 れ ね え	1	True
4731	▁ お で かけ 見 て いて 足 のア ザ が 気 になる	3	True
4732	▁ @ ak i h it o f u ▁ さ す が ～ 本 当 に ～ 調 べ て み よう ▁ つ ぶ や いて 良 かった ぁ	0	True
4733	▁ @ le a f m o on _ 8 ▁ あり が とう ( .. ◜ᴗ◝ .. ) ▁ 初めて 家族 と言 える ペ ット だけ に 悲 しい ね な かな か し ぶ とい 『 けん ぎ ょ 』 とは 大 違い	1	True
4734	▁も し ジャ ニー ズ 事務所 が 「 R e al ▁ F ac e 」 流 す の 許 可 して たら 本 当 に 許 せ ない K A T - T U N は J スト だ から	2	True
4735	▁ M O T O さん に 失 礼 で す	2	True
4736	▁ フォ ロ ワー さん 増 えて 嬉 しい	0	True
4737	▁ @ ch i y oc ol at e 100 8 ▁ @ f t p r m k ▁ お は よ ー ♬ 初めて ホ ン ギ く ん の 夢 見 た 見 た で これ ぇ わ たち 、 不 治 の 病 に かか って て 、 ホ ン ギ く ん て ば わ たち の ほ っ ぺ ぎ ゅ ー って して 、 サ ラン へ って ゆ う の ー 起 きた ら 泣 いて る よ わ たち ドラマ み た いは ぅ ー 内容 め っ ちゃ 濃 かった	3	True
4738	▁ @ u z i u ra ▁ だ から F 科 ゎ って お こ られる ん ぢ ゃ ね ? 笑	4	True
4739	▁ 昨 日 は ど しゃ 降 り や った のに 今 日 は 本 当 に い い 天 気 だ よ	0	True
4740	▁ たい へ ん 、 申 し 訳 あり ま せ んで した 。 ▁ い つの 間に か 、 、 グ ランド オープン して ま した ( 汗 ) ( - _ - ; ) ▁ しか も 、 第一 弾 ▁新 台 入れ 替え ? ▁ バイ オ 6 ▁と か 、 ヱ ヴァ ン ▁と か 、 ぢ ゃ ない んだ ▁と り あ え ず 、 開 店 前 だ から 、 出 直 して くる かな ▁p ic . t w it ter . c om / 6 y w id R VJ L 4	3	True
4741	▁ @ b u um om o ▁ 眠 れない んだ ね もう 寝 れた よ ね	4	True
4742	▁ 引退 した く ない な 、 し げ と お る 時間 が 減 る のが 何 よりも 苦 痛	1	True
4743	▁ 肩 痛 す ぎ て 目 が さ めた せ いで 寝 不 足	1	True
4744	▁ @ am u ch a _ am ▁ 僕 も 寝 る 時 足 向け れない ほど 感 謝 して ます ▁一 緒 に 100 万 p t の お 返 し しよう	0	True
4745	▁ 髪 短 い な 〜 この 時 ▁ 切 ろう か 迷 って る け ど 、 後 悔 する から な ー ど んな しよう ▁ しか も 顔 幼 い や べ え 爆 笑 p ic . t w it ter . c om / P N g SI K p H h K	4	True
4746	▁ む ー み ん さん 、 お 久 し ぶ り で す m ( _ ▁ _ ) m 西 城 秀 樹 記念 館 ▁ 署 名 に 、 した ので す ね 早 速 、 署 名 させ て 戴 き ま した ! 東京 オリンピック も ネット の 方 は 署 名 しま したが 自分 で ダ ウン ロード する 方 にも 一 応 、 した んで す け ど 署 名 って 基本 1 回 で す ょ ね 〜 ? ネット の 場合は 何 度 して 良 い ので しょう か ?	4	True
4747	▁ ディ ズ ニー 並 び 中 な う な う 〜 ▁p ic . t w it ter . c om / r 7 T j X f t I T U	0	True
4748	▁ @ k k o ue x ▁ 通 知 こ な さ す ぎ て き ず か なかった ご め んな さ い ▁ あ と 少 し だけ ど 我 慢 できない よ 〜 ▁が ん ば って 生き よう ね	1	True
4749	▁ 学校 い きた く ない ね ん け ど	1	True
4750	▁ 久 々に ベース 弾 きた い と思 った ら シ ールド が見 事 に 全 部 イ カ れて て 病 んだ あまり い って ない け ど 私 中 高 6 年間 ず っ と 軽 音 部 だった の よ 、 、 、 ( 小 声 )	1	True
4751	▁ ぷ り F & L エ ス び ー F に 動 員 ▁これ 集 中 ▁ 伸 び る グループ の 特徴 で す	4	True
4752	▁ @ mm p x 7 ▁ ま み ぴ ちゃ ん 見 つ け られ なかった 〜 ( ▁ i ▁ _ ▁ i ▁) ♡ 会 いた かった よ ー	1	True
4753	▁ メ ル ちゃ ん お は よう 台 風 だ から 飛 ば され ない ように 気 をつ けて ね	3	True
4755	▁a v e x さん あり が とう .. . ( つ べ にあった ▁ 二 階 堂 さん も いた ね 、 チ ハ ル ほとんど 映 ら なく て 悲 しい ▁ 琥 珀 さん の テン ション が A K I R A さ んで 「 M UG E N 結成 当時の ヤ ン チャ 盛 り は こ んな 感 じ だった のか し ら 」 と か 勝 手 に 感 慨 深 く なった り しま した ね ! ▁ 琥 珀 さん が す き で す ! !	0	True
4756	▁ @ m oc oc o ▁w ow 返 せ や ー あ っ き ん も まだ 最 新 作 は 内容 よく 見 て ない け ど 、 この sh i or i さん シリーズ も オス ス メ だ よ ▁p ic . t w it ter . c om / k a A F Z j 23	0	True
4757	▁ 黒 染 め した のに 赤 っ ぽ く なった つ ー ちゃ ん と か く み っ き ー と か の って ほ ん ま 染 ま ら ん ! 笑	1	True
4758	▁ @ jr _ t a a h i ▁ 平 田 く ん お は よう ▁ 昨 日の 夜 、 録 画 して た ウ シ ジ マ く ん 見 て たら 寝 る の 遅 く な って 学校 し んど い	1	True
4759	▁ 清 々 しい 笑 顔 に オ ハ ヨー ご ざ い ます ( ^ O ^ ☆ ♪ .. . ま さ か の ジャ ブ 有 りに	0	True
4760	▁ @ m a i 70 18 ▁ さ す が 。 ( 笑 ) ▁も う 読 んだ ? あ の 世界 観 が 好 き ! ▁ 映画 が どう つ く られて る の 期待 して る 。	0	True
4761	▁ 今 日 は う んど ー かい だ ょ ( ๑ ▁ ̆ ̴͈ ́ ꒵ ▁ ̆ ̴͈ ̀ ) ۶ ˮ ▁ き の う 、 ブ ログ 書 いた のに 途 中で 寝 ちゃ った ▁ # 必ず カ ツ 弁 当 ▁ # ま に あ わ ない で し ょ ー p ic . t w it ter . c om / L s M b f D C s Y z	4	True
4762	▁ な ん か 吐 き そ 笑	1	True
4763	▁ わた し と バ イト ど っ ち が だ い じ な ん	2	True
4764	▁ @ A q T am m ▁ め っ ちゃ 嬉 しい で す	0	True
4765	▁ @ A s a o T a e ▁ お は テ ソ 今 日 も 、 ファイ ティ ン だけ ど ち ょ っ と 咳 が で て 風 邪 ひ いた かな ? 元 気 印 の 私 が 、 不 覚 で す 韓 国の 船 の 事故 もと ても 心 配 だ ね ! 私 の子 供 ぐ ら いの 子 達 が .. . 早 く 助 けて あ げ て ほ しい	3	True
4766	▁ お は よう ご ざ い ます 今 日 も 良 い お 天 気 で す .. . お 元 気 で !	0	True
4767	▁ 二 日 酔 い 気 持ち わる い ▁1 日 アルバ イト 、 、	1	True
4768	▁ @ p e g a _ ch an ▁ あ いた い ▁ い い 夢 見 て な 、 姫 。	4	True
4769	▁カ メラ で 呟 け ない って ことで 抹 茶 パ フェ な う からの よ こ で フォン ダン ショ コ ラ 食 って る 馬 鹿 が いる 笑	0	True
4770	▁※ タ バ コ 吸 う 女 乙 ! ← 絶 対 彼女 に でき ん	3	True
4771	▁ @ t u u g e ▁ わ ー 、 あり が とう ご ざ い ます では 、 その 頃 に 単 行 本 刊行 祝 い も 兼 ね て や り ま しょう !	0	True
4772	▁ 学園 リ ゼ ロ .. .. .. な ん て 幸 福 な I F な んだ .. .. .. それ に 比べ て カ サ ネル と ア ヤ マ ツ は .. .. .. .. .. .. お え え え え え え え っ	1	True
4773	▁ @ m i k it t y 1 12 6 ▁ え 、 ず る ー ( * _ * ) ▁ わた し も 友 達 も 外 れた よ 楽 しん でき て ね > _ <	1	True
4774	▁全 員 倒 しま す ▁p ic . t w it ter . c om / O 6 4 m N E YW E Z	2	True
4775	▁ @ _ m a ip o _ ▁ お 昼 ぅ ! 何 食べ よう かな ? ▁高 層 ビル な んで 窓 開 か ない と か ▁ 事務所 内 は 、 ど よ ー と ん して て 結果 暑 いの よ 、 外 は い い 感 じ の 涼 し さ な んだ け ど ね 。	2	True
4776	▁ @ x d 3 UI M q l A v x 2 y 4 V ▁そ う な んで す か ▁ 名古屋 は どう で した か ?	4	True
4777	▁ 今 頃 今 日 会 える って 実 感 わ いて 来 て 吐 き そう になって る ん や け ど 楽 し み す ぎ る p ic . t w it ter . c om / U p H I E r c l 0 i	0	True
4778	▁ @ y u mm y _ 47 m or i ▁ い き なり フォ ロー して しま い ▁ ご め んな さ い ▁ ぴ よ 子 さん との 会 話 から ▁と んで ▁ フォ ロー させ ていた だ き ま した	3	True
4779	▁ べ 、 別 人 な の ? ? ? ( 笑 )	3	True
4780	▁ う そ ー	0	True
4782	▁ フォ ロ バ あり が とう ご ざ い ます ▁ よ かった ら 仲 良 く して く だ さ い	0	True
4783	▁ 決 まる い つ でも つ ない で く だ さ い 。 R T ▁ @ K S K _ 7 9 _ ▁ 小学校 からの 友 達 と AB で プレ ゼン \ ( ^ o ^ ) / ▁ 絶 対 き める !	4	True
4784	▁ @ h a j im es y ac h o ▁ しゃ ち ょ ー の 通 知 で 起 き ちゃ った	2	True
4785	▁ 雰 囲 気 づ く り ! ! ! ! ! ! エ ッ ほ ん ま 〜 〜 ! ? ! ? 嬉 し す ぎ る び っ く り した 自分 でも 気 づ け なかった ことを 教 えて く れて ほ ん と あり が とう .. .. .. .. .. .. 嬉 しい ▁ とう ふ こ そ 画 力 ち ょう だ い	0	True
4786	▁ @ sh im ac o o op y ▁ あり が とう @ er i _ un s e al ▁ いく ます ぞ 	0	True
4787	▁ 寝 て ない の ぉ 〜 ▁ 眠 く なった ら ▁ お 膝 に ど ぉ 〜 ぞ ▁ # 星 野 源 ▁ # アイ デ ア ▁ # あ さ イ チ	4	True
4791	▁ 私 も 定期 切 れた から パス モ だ よ ! お 金 減 って く 〜	1	True
4792	▁ @ m is o o o o o o on ▁ 鎌 倉 いった こと ない ▁ み い ちゃ ん 連 れ って って	0	True
4793	▁ 花 ここ ず っ と 楽 し みに し つつ 癒 されて い ま した .. . 最終 回 は 寂 しい で す が 全 力 で 応 援 して い ます お 忙 しい か と思 い ます が お 身 体 には お 気 をつ けて .. . !	0	True
4794	▁ た る ちゃ ん が ん ば って	4	True
4795	▁ @ h ar u k a 45 ▁ ね ～ ( ^ ◇ ^ ; ) ち ょ っ と ショ ック で した	1	True
4796	▁三 月の 東京 って 何 履 いて 何 着 れば 良 い んだ .. . ? って 悩 んで 検 索 しま く って 更に 悩 んで 気 付け は 朝 4 時 って ア ホ か わた し .. .	2	True
4797	▁ い い ゲーム だ ね	0	True
4798	▁ み んな 楽 しん でき て ね ヽ ( 。 ・ ω ・ 。 ) ノ ▁ わた し は と り あ え ず 風 邪 治 しま す	1	True
4799	▁この キ チ ガ イ 朝鮮 人 確 定 だ な 仲 間 か 知 ら ん が 殺 意 は なかった という お 得 意 の 自己 肯 定の 定義 ふ り か ざ して る し ▁h t t ps : / / w w w . l og s ok u . c om / r / 2 ch . s c / n e w sp l us / 14 9 5 8 36 49 8 / ▁ .. .	2	True
4800	▁ スペイン に 旅 行 中 だけ ど ス リ に あって 一 文 なし になった 。 25 00 ユー ロ 振 込 んで く れない か という メ ール が 旦 那 様 の 友 人 から 届 いた 。 完全 に 詐 欺 っ ぽ い ▁ 個人 情報 盗 ま れた に 違 いない 。 連絡 して あ げ な き ゃ 。 本 人は 知 らない は ず 。	2	True
4801	▁も も か 誕生 日 お め で と ー	0	True
4802	▁ @ p ok e 0 90 3 ▁そ う な んだ ▁ じ ゃ あ い ゆ に 会 える のは しば らく 先 にな っ ちゃ う かな ▁ 実 習 が ん ば って ね ! ▁ い ゆ の 分 まで 幸 せ い ー っ ぱ い も ら って くる から ね ! 任 せて	1	True
4803	▁ @ j k s m ot o ▁ @ U n ag ic h an K a z u ▁ @ m ac h ap e 12 7 ▁ @ g un s og i op p a ▁ @ j k s _ k an ac h an ▁ @ k i 0 3 y o 28 m i ▁ @ m e g u _ us a us a 39 ▁ @ y ut an n 20 ▁ @ ay ak o _ t a j im a a a a ▁ お は よう ご ざ い ます 今 日 も よ ろ s u k で す	0	True
4804	▁ @ n j s j 12 12 5 ▁ 90 年 生まれ と か 、 聞 いた だけ でも 若 っ ! ! って 思 う よ ね w ▁中 高 生 の子 達 み た いに 、「 ス ン リ お っ ぱ ～ 」 って 呼 んで み たい 願 望 は す っ ご く ある	4	True
4805	▁ @ N _ D _ O _ 0 7 19 ▁ フォ ロ バ しま した	0	True
4806	▁ @ t a it a i 0 5 6 6 00 8 4 ▁高 山 に 捨 て て 来 たら 良 かった な ! や っ か し	2	True
4807	"▁彼 女 連 れ 戻 さ なく て い いの か ? ! w w w ▁ R T ▁ @ C N _ l u v 4 : ▁ 心 変 わり する んだ ね ・ ・ ・ "" @ ch i h ar u 0 8 16 : ▁ ショ ック “ @ B O T _ M ic k e y : ▁ ミ ッ キー は 目 撃 して しまった .. . ▁h t t ps : / / t w it ter . c om / B O T _ M ic k e y / st at us / 29 15 0 9 13 49 21 199 6 16 / ph ot o / 1 p ic . t w it ter . c om / U x el q T k f ▁ ” """	0	True
4808	▁ な んだ か んだ い って 面 白 いで す し 声 も 普通 ( イ ケ ボ とは ) で 聞 き 取り やす く て 好 き で す よ ね ~ 企画 も 運営 たち も 面 白 い し 、 、 、 わた し は つ べ で 見 て る ので つ べ キ ッ ズ 言 われる のが 嫌 な んで す け れ ど も ね	0	True
4809	▁そ う な んだ 凄 い ね w ( ▁ ゚ o ▁ ゚ ) w	3	True
4810	▁ @ a _ s m 16 0 1 ▁ ば か ー 泣 か ない よ	4	True
4811	▁ 今 日 は T h e o く ん も 誕生 日 や し も ー 最高 な 日 あ とは 台 風 さ え こ なければ 完 璧 や の にな ぁ	3	True
4812	▁ @ un ay um i ▁ P C 買 い 換 える しか ない な 笑 ▁ O S アップ デ ート か なり 時間 掛 か って スト レス や った で	1	True
4813	▁ プレ ゼ ンの つか みに い い 話 題 。 周 りの 講 演 者 について と か 開催 地 について と か 話 す と イ イ 。 ▁これ ま さ に 、 笑 点 の大 喜 利 だ な	0	True
4814	▁そ ー い えば 昨 日 終 演 後に 、 美 月 さん チェ キ に ち ゆ さん 写 って る か も って 聞 いて 軽 率 に 2 枚 買 っ ちゃ い ま した ▁ ち ゆ さん 出 ん かった け ど 美 月 さん も 可 愛 い から い い や	0	True
4815	▁ 痛 風 で 足 痛 い ビ ール 厳 禁 や	1	True
4816	▁ テスト 無 理 す ぎ い	1	True
4817	▁ @ m 0 23 25 5 46 r ▁マ ロン 君 お は よう ▁ 台 風 心 配 で す ね ! ▁ 今 日 も 宜 しく ね 〜	3	True
4818	▁ 波 乗り して ます か 〜	0	True
4819	▁ 久 々に コ ント ロー ラー 投 げ たい レベル で イ ラ つ く ー	2	True
4820	▁ 開 ける とき に スタン プ を 壊 した く ない ! って 思 っ ちゃ う ▁ け ど 、 オ シャ レ で い い よ ね 私 も や って み たい \ ( ▁ ˆ o ˆ ▁) / ▁ わ ぁ ー そ んな 事 言 って く れる こ は な ちゃ ん が 優 しい よ ▁ でも ほ ん と に 初 対 面 とは 思 えない く ら い 話 し やす く て 楽 し かった	0	True
4821	▁ 予 備 持 って きた け ど い つ も 使 って る スティ ック ど こ へ いった の	1	True
4822	▁ 電車 乗り ながら 至 宝 回 収 しよう と ず っ と モン ス ポ ット 画 面 と に ら め っ こ して る	4	True
4823	▁ @ r in r in k e i k o ▁ @ b on _ 39 5 8 ▁ ク ネ って ま せ んで した ク ネ 男 〜	4	True
4824	▁ あ れ が 呑 み 屋 での 初 ゲ ロ だった	1	True
4825	▁ あり が とう ～ ▁長 期 戦で 頑 張 る ～ ( 笑 ) ▁ ただ .. . 暗 記 力の な さ を 痛 感	1	True
4826	▁ 昨 日 は お 優 しい 方 々の お か げ で 、 視 界 良 好 だった から な ぁ ♡ テン ション 上が り す ぎ て 、 全 力 で 動 いて て 、 あ ん ま み て なかった か も だけ ど w w あ ー 、 タイム シ フト 見 たい 。 全 部 流 れて る ん か ? は よ 見 たい な 〜	0	True
4827	▁ 隣 の 席 の 人が バス で ス ル メ 食べ て る んだ け ど 、 朝 の バス で これは 勘 弁 して ほ しい	2	True
4828	▁も う ひと つの ほう が 真 似 して 撮 った のに ぃ ▁ な んだ この 2 枚 ほ ん と わけ わ かん ない	2	True
